customer_id,customer_state,highest_education,employment_status,gender,income,residence_type,marital_status,sales_channel,coverage,policy,vehicle_class,vehicle_size,monthly_premium,months_since_last_claim,total_claim_amount,customer_lifetime_value
PV48046,California,Master,Employed,Male,39722,Suburban,Divorced,Call Center,Extended,Personal,SUV,Large,133,9,1638.4,5267.76
PV55726,Oregon,Master,Employed,Female,29462,Suburban,Single,Branch,Basic,Personal,SUV,Large,107,28,1513.6,4170.69
PV62467,California,Associate,Employed,Female,36413,Rural,Married,Branch,Basic,Personal,Four-Door Car,Midsize,61,21,1153.01,4849.7
PV62583,Nevada,Associate,Medical Leave,Male,22166,Suburban,Married,Web,Extended,Personal,SUV,Midsize,126,10,1604.8,9799.18
PV77228,Arizona,Associate,Employed,Male,62873,Urban,Divorced,Call Center,Extended,Corporate,Four-Door Car,Midsize,81,0,1207.75,3230.58
PV77906,Arizona,Bachelor,Disabled,Male,23604,Suburban,Married,Web,Basic,Corporate,Two-Door Car,Midsize,64,4,1460.8,4804.51
PW15144,Washington,Associate,Employed,Male,40818,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,66,6,1316.8,5267.85
PW23851,Oregon,Bachelor,Employed,Female,63287,Suburban,Married,Agent,Extended,Personal,SUV,Small,127,5,1617.2,15251.58
PW31239,Oregon,Associate,Employed,Female,40864,Rural,Married,Agent,Basic,Personal,SUV,Midsize,109,16,1166.94,4282.95
PW51793,Oregon,Bachelor,Employed,Male,52920,Suburban,Divorced,Branch,Extended,Personal,Four-Door Car,Small,93,18,2101.05,7325.89
PW65305,California,Associate,Employed,Male,91580,Urban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,73,14,1290.7,8870.67
PW69692,Oregon,Associate,Employed,Female,93272,Urban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,95,3,1281.1100000000001,3861.49
PW78930,California,Bachelor,Employed,Male,79523,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,74,34,1132.02,2982.2
PW88443,Oregon,Associate,Employed,Female,32764,Suburban,Married,Web,Basic,Personal,Two-Door Car,Small,61,30,1292.95,2452.73
PW90662,Oregon,Associate,Employed,Male,67060,Urban,Single,Web,Extended,Personal,SUV,Midsize,126,1,1339,13623.62
PW95813,Oregon,High School,Retired,Female,10312,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Large,78,10,1486.28,2886.45
PW98890,Oregon,Bachelor,Employed,Female,81538,Urban,Divorced,Call Center,Basic,Personal,Four-Door Car,Small,66,3,1272.84,2665.74
PX31667,Washington,High School,Employed,Male,52198,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,74,2,1355.2,2952.36
PX44289,Arizona,Associate,Employed,Male,58651,Suburban,Single,Call Center,Basic,Personal,Four-Door Car,Midsize,71,6,1472.6,5480.1
PX60116,California,High School,Employed,Female,40867,Suburban,Married,Branch,Premium,Corporate,Two-Door Car,Large,112,21,1537.6,8920.46
PX66705,California,High School,Employed,Female,20072,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,70,26,1487.81,8257.01
PX70175,Arizona,Associate,Employed,Male,93459,Suburban,Married,Web,Extended,Personal,Four-Door Car,Midsize,99,9,1655.4099999999999,7996.01
PX72779,Arizona,Master,Employed,Male,41832,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Small,66,19,1402.75,7942.17
PX86841,Arizona,Associate,Employed,Female,72608,Suburban,Married,Agent,Extended,Special,Four-Door Car,Midsize,82,26,1393.6,6521.37
PY17715,California,Master,Employed,Female,58840,Rural,Single,Agent,Extended,Corporate,Two-Door Car,Midsize,86,25,1073.27,3427.15
PY20159,Nevada,Associate,Employed,Male,45225,Rural,Single,Web,Extended,Corporate,Sports Car,Small,124,15,1209.18,4787.81
PY42157,Washington,High School,Employed,Female,62006,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Large,61,31,1292.8,2472.25
PY50779,Arizona,High School,Employed,Male,85412,Rural,Divorced,Call Center,Extended,Personal,Four-Door Car,Midsize,88,33,1134.68,7060.21
PY51000,California,Bachelor,Employed,Male,34148,Urban,Married,Agent,Premium,Personal,Four-Door Car,Midsize,109,27,1451.57,12883.81
PY51963,California,Bachelor,Employed,Female,33190,Suburban,Divorced,Web,Basic,Corporate,SUV,Midsize,106,18,1508.8,33473.35
PY70169,Oregon,High School,Employed,Male,93011,Rural,Divorced,Agent,Basic,Personal,SUV,Midsize,113,17,1281.45,22643.83
PY79113,California,Master,Employed,Male,41958,Urban,Married,Call Center,Basic,Corporate,Four-Door Car,Small,66,15,1206.82,2602.65
PY79729,Oregon,High School,Employed,Female,94310,Suburban,Divorced,Agent,Basic,Corporate,Four-Door Car,Small,70,1,1430.77,2786.66
PY80449,Arizona,High School,Employed,Male,53603,Suburban,Married,Branch,Extended,Personal,Sports Car,Midsize,132,30,1697.27,5170.98
PY80506,Oregon,High School,Employed,Male,78757,Urban,Married,Agent,Basic,Personal,Sports Car,Midsize,119,8,1383.8,4764.86
PY98041,Oregon,Bachelor,Employed,Male,27166,Suburban,Single,Web,Basic,Personal,Four-Door Car,Midsize,71,29,1340.8,5406.88
PY98958,Oregon,Bachelor,Employed,Male,44428,Suburban,Single,Call Center,Basic,Special,SUV,Midsize,104,17,1499.2,12036.62
PZ10136,Oregon,Master,Employed,Male,51641,Rural,Single,Agent,Basic,Personal,Four-Door Car,Midsize,63,8,1137.09,2465.62
PZ31902,Arizona,Bachelor,Employed,Female,69276,Urban,Married,Web,Basic,Personal,Two-Door Car,Midsize,74,14,1201.33,5797.6
PZ47477,Arizona,High School,Employed,Male,41829,Suburban,Married,Call Center,Extended,Personal,Two-Door Car,Midsize,76,11,1416.37,8966.31
PZ53130,California,Associate,Medical Leave,Female,16370,Urban,Married,Branch,Basic,Personal,Two-Door Car,Large,74,4,1296.05,8467.27
PZ67684,Arizona,Associate,Employed,Female,88753,Suburban,Single,Agent,Basic,Personal,Luxury SUV,Small,181,6,1868.8,14514.01
PZ81131,California,Bachelor,Employed,Female,36723,Suburban,Married,Agent,Basic,Personal,SUV,Midsize,106,13,1580.0900000000001,4171.3
PZ94551,Oregon,Bachelor,Employed,Female,56649,Suburban,Married,Branch,Extended,Special,SUV,Large,125,12,1780.0900000000001,4991.58
PZ94965,California,High School,Employed,Female,79955,Rural,Married,Agent,Basic,Personal,Four-Door Car,Large,71,10,1142.93,5733.21
PZ95949,Arizona,Doctoral,Employed,Male,31278,Suburban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,92,24,1441.6,3528.04
QA17596,California,Bachelor,Employed,Female,60068,Suburban,Married,Agent,Extended,Personal,Two-Door Car,Small,98,17,1470.4,3903.47
QA22158,Arizona,Associate,Employed,Female,64571,Suburban,Divorced,Call Center,Extended,Corporate,Four-Door Car,Small,89,34,1452.12,7122.27
QA32784,Oregon,Bachelor,Disabled,Male,21497,Suburban,Married,Call Center,Extended,Personal,Sports Car,Midsize,128,31,1614.4,4983.18
QA41472,Oregon,Bachelor,Employed,Male,34495,Urban,Married,Branch,Basic,Personal,SUV,Midsize,113,27,1389.67,13355.49
QA41558,Oregon,Master,Employed,Female,73536,Urban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,67,29,1172.52,5419.46
QA45054,Arizona,High School,Employed,Female,60909,Urban,Married,Agent,Basic,Personal,SUV,Small,112,8,1412.1100000000001,8932.32
QA49556,Washington,Master,Employed,Male,23401,Suburban,Single,Web,Basic,Personal,Four-Door Car,Midsize,66,17,1316.8,5200.23
QA50777,Oregon,Bachelor,Medical Leave,Female,23675,Suburban,Married,Branch,Premium,Personal,Four-Door Car,Midsize,117,4,1707.9299999999998,9025.07
QA66968,California,Bachelor,Employed,Female,46879,Urban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,86,3,1324.94,6756.06
QA69109,Arizona,Master,Employed,Female,69468,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,67,2,1302.73,5453.71
QA71190,California,Bachelor,Employed,Female,31506,Suburban,Married,Web,Premium,Personal,Four-Door Car,Small,102,23,1601.0700000000002,8083.92
QA72881,Oregon,Associate,Employed,Male,62464,Urban,Married,Agent,Basic,Personal,Sports Car,Midsize,109,23,1400.18,8658.86
QA87025,Oregon,Bachelor,Employed,Female,28406,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,72,16,1192.88,5670.44
QB14087,California,Associate,Employed,Female,44934,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,61,9,1357.93,4869.28
QB14114,Oregon,High School,Employed,Female,81850,Urban,Single,Call Center,Extended,Personal,Sports Car,Midsize,132,1,1429.8600000000001,5275.06
QB47024,Washington,Bachelor,Employed,Female,53998,Suburban,Divorced,Call Center,Extended,Personal,Four-Door Car,Midsize,78,5,1414.52,5898.73
QB58745,California,High School,Employed,Male,34927,Urban,Married,Web,Basic,Personal,Two-Door Car,Large,70,5,1242.49,2787.54
QB86817,Oregon,High School,Employed,Female,98235,Urban,Divorced,Agent,Extended,Personal,Four-Door Car,Midsize,93,21,1377.42,7446.81
QC27179,Oregon,Bachelor,Employed,Male,38466,Urban,Single,Agent,Basic,Personal,Two-Door Car,Midsize,68,18,1204.69,5261.42
QC28119,Oregon,High School,Employed,Male,90043,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,63,12,1203.23,7681.55
QC30094,Oregon,High School,Medical Leave,Female,15921,Suburban,Married,Call Center,Extended,Corporate,Four-Door Car,Small,92,9,1571.55,6903.95
QC30857,Nevada,Associate,Employed,Female,45768,Urban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,73,33,1191.93,2931.16
QC34927,California,High School,Employed,Male,74142,Suburban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,83,24,1398.4,3317.9
QC35222,California,Bachelor,Employed,Female,48269,Urban,Married,Web,Basic,Corporate,Four-Door Car,Midsize,69,3,1282.15,2683.47
QC47433,Oregon,Associate,Medical Leave,Male,12459,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,70,4,1336,2554.44
QC50643,California,Bachelor,Employed,Female,52721,Urban,Married,Branch,Extended,Personal,SUV,Midsize,136,34,1550.13,5438.7
QC55306,Washington,High School,Employed,Male,83170,Urban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,97,0,1344.12,31162.69
QC87108,Oregon,Associate,Employed,Female,49665,Suburban,Single,Web,Basic,Personal,Four-Door Car,Large,74,5,1355.2,8769.27
QC89139,Oregon,High School,Employed,Female,90034,Suburban,Married,Call Center,Basic,Corporate,SUV,Midsize,112,5,1537.6,4528.74
QC93181,California,Associate,Retired,Female,13663,Suburban,Single,Branch,Extended,Corporate,Four-Door Car,Small,97,1,1465.6,25464.82
QC95625,California,High School,Employed,Male,57449,Suburban,Single,Agent,Premium,Personal,Four-Door Car,Midsize,103,6,1494.4,12157.33
QD17769,Oregon,High School,Employed,Male,75740,Rural,Married,Agent,Basic,Corporate,Two-Door Car,Midsize,64,13,1128.52,2552.04
QD26729,California,Associate,Employed,Male,43204,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,64,31,1246.07,2523.65
QD28391,Washington,Associate,Employed,Male,84302,Rural,Married,Branch,Basic,Personal,Four-Door Car,Midsize,62,19,1076.61,7425.85
QD31377,California,Bachelor,Employed,Male,34621,Suburban,Married,Branch,Basic,Corporate,SUV,Midsize,108,21,1621.46,8595.67
QD36906,Nevada,Master,Employed,Female,33291,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,73,30,1172.23,8723.67
QD46343,Arizona,High School,Employed,Female,66676,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Small,97,0,1558.1,3919.37
QD73891,Oregon,High School,Employed,Male,90217,Suburban,Married,Web,Basic,Personal,Four-Door Car,Small,66,14,1316.8,5261.12
QD85803,California,Bachelor,Employed,Female,30374,Urban,Married,Call Center,Extended,Personal,Four-Door Car,Midsize,99,1,1304.54,7861.8
QD86074,Oregon,High School,Employed,Female,34337,Suburban,Married,Web,Premium,Corporate,Four-Door Car,Large,113,20,1542.4,9035.67
QD86271,Arizona,High School,Medical Leave,Male,25918,Suburban,Married,Agent,Basic,Personal,SUV,Midsize,104,7,1996.78,12022.39
QD97878,Nevada,Master,Medical Leave,Male,24046,Suburban,Married,Agent,Premium,Personal,Two-Door Car,Small,116,27,1556.8,4419.12
QD98396,California,Associate,Employed,Male,45867,Suburban,Married,Agent,Extended,Personal,Sports Car,Midsize,126,31,1604.8,5010.92
QE12539,California,Doctoral,Employed,Male,40870,Suburban,Married,Agent,Basic,Personal,SUV,Large,105,3,1504,12731.95
QE13586,California,High School,Employed,Male,44368,Suburban,Married,Call Center,Extended,Personal,Two-Door Car,Large,80,5,1384,6366.23
QE21030,Washington,High School,Employed,Male,24661,Suburban,Married,Call Center,Basic,Personal,Luxury SUV,Midsize,196,6,2961.16,15483.53
QE46704,Nevada,Associate,Employed,Male,94178,Urban,Married,Web,Basic,Personal,Four-Door Car,Midsize,72,26,1226.1,2871.15
QE50648,Washington,High School,Employed,Female,74298,Rural,Married,Call Center,Premium,Corporate,Sports Car,Midsize,177,9,1161.54,7095.13
QE73187,Oregon,High School,Employed,Male,66152,Suburban,Married,Call Center,Basic,Corporate,SUV,Midsize,111,14,1532.8,4407.97
QE79527,California,Bachelor,Employed,Female,46503,Suburban,Divorced,Agent,Extended,Personal,Luxury SUV,Midsize,215,4,2032,8427.17
QE92747,Oregon,Bachelor,Employed,Female,77282,Suburban,Married,Agent,Premium,Corporate,Four-Door Car,Midsize,102,8,1489.6,8209.05
QF17193,Arizona,Associate,Employed,Female,20484,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,61,3,1181.22,2389.31
QF21045,Oregon,Associate,Employed,Female,99205,Urban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,68,7,1323.25,2735.54
QF21628,California,High School,Employed,Male,53588,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,77,10,1369.6,3095.63
QF29828,Arizona,Master,Employed,Female,40135,Rural,Married,Agent,Extended,Personal,Four-Door Car,Midsize,80,29,1078.01,3208.92
QF55724,California,Bachelor,Employed,Male,60798,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,66,21,1316.8,2609.53
QF59448,Washington,Associate,Retired,Male,17752,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,77,26,1369.6,2831.59
QF69163,Washington,Associate,Disabled,Female,25676,Suburban,Married,Web,Premium,Personal,Two-Door Car,Midsize,113,6,1542.4,4373.36
QF74147,California,Associate,Employed,Female,84574,Rural,Divorced,Call Center,Basic,Special,Four-Door Car,Midsize,70,13,1167.46,8456.72
QF74806,California,Associate,Employed,Male,20396,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,76,15,1364.8,6047.03
QF75939,Washington,High School,Employed,Female,36710,Suburban,Single,Agent,Extended,Personal,Four-Door Car,Small,94,17,1676.8,3700.68
QF76244,Oregon,Doctoral,Employed,Female,83218,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,72,6,1245.1,2915.65
QF91596,Nevada,Bachelor,Employed,Female,82763,Urban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,61,28,1245.16,4794.96
QG15435,Arizona,Associate,Employed,Female,75680,Rural,Married,Agent,Extended,Personal,Four-Door Car,Midsize,78,27,1136.79,6242.6
QG15661,Oregon,Associate,Employed,Male,66841,Rural,Divorced,Call Center,Basic,Personal,Four-Door Car,Midsize,62,4,1123.44,2425.49
QG22665,Arizona,Associate,Employed,Male,43723,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Small,66,31,1316.8,5000.62
QG27547,Oregon,Bachelor,Retired,Female,23376,Suburban,Divorced,Call Center,Extended,Personal,Four-Door Car,Midsize,78,19,1374.4,2867.31
QG39997,Arizona,Associate,Disabled,Female,10097,Rural,Married,Web,Premium,Personal,Four-Door Car,Midsize,110,17,1218.6399999999999,4212.8
QG51953,Oregon,Associate,Employed,Male,36655,Suburban,Married,Web,Basic,Personal,Four-Door Car,Small,61,15,1295.22,4835.78
QH27767,Oregon,Doctoral,Employed,Male,82601,Urban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,66,9,1186.3899999999999,5308.29
QH48047,Oregon,Associate,Retired,Male,25251,Suburban,Divorced,Web,Basic,Personal,Four-Door Car,Midsize,66,13,1316.8,11790.5
QH60569,California,Associate,Employed,Female,71587,Rural,Married,Agent,Extended,Personal,Two-Door Car,Midsize,99,1,1133.1,11955.4
QH61060,Arizona,High School,Employed,Female,31365,Suburban,Married,Call Center,Basic,Special,SUV,Midsize,115,1,1828,9209.41
QH87479,Oregon,High School,Employed,Female,54586,Rural,Married,Branch,Extended,Personal,Two-Door Car,Large,76,1,1122.59,27528.31
QH90382,Oregon,Master,Employed,Female,52471,Rural,Married,Branch,Premium,Personal,Two-Door Car,Small,103,35,1163.96,4187.78
QI11566,Oregon,Bachelor,Disabled,Female,25163,Suburban,Married,Branch,Basic,Corporate,Two-Door Car,Small,67,32,1321.6,2534.99
QI21338,Oregon,High School,Employed,Female,76157,Suburban,Married,Call Center,Premium,Personal,Two-Door Car,Small,116,15,1556.8,4669.23
QI31659,California,Bachelor,Employed,Female,76797,Urban,Single,Call Center,Basic,Personal,Four-Door Car,Midsize,71,22,1234.77,16953.08
QI37869,California,Associate,Disabled,Male,12876,Urban,Married,Call Center,Premium,Corporate,Four-Door Car,Large,107,8,1425.96,7572.24
QI51950,Nevada,High School,Employed,Female,74057,Suburban,Single,Branch,Basic,Personal,SUV,Midsize,109,27,1523.2,4303.64
QI69873,Washington,Master,Disabled,Male,19132,Suburban,Single,Agent,Extended,Personal,Luxury Car,Small,207,25,2008.5700000000002,15063.5
QI99143,California,Bachelor,Employed,Female,31168,Urban,Married,Agent,Extended,Corporate,Four-Door Car,Midsize,78,14,1289.3899999999999,3092.63
QJ21876,California,Associate,Employed,Female,48156,Suburban,Divorced,Web,Premium,Personal,SUV,Midsize,143,9,1686.4,5666.7
QJ22615,Arizona,Master,Employed,Female,37998,Suburban,Married,Call Center,Basic,Special,Four-Door Car,Midsize,61,26,1292.8,4881.3
QJ31447,California,Master,Employed,Male,22582,Suburban,Married,Web,Basic,Personal,Four-Door Car,Midsize,61,0,1292.8,19339.2
QJ40732,Arizona,Associate,Employed,Male,97984,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Small,61,1,1407.45,4880.34
QJ49871,Oregon,Associate,Employed,Male,26605,Suburban,Married,Call Center,Basic,Personal,SUV,Midsize,100,33,1933.33,3893.31
QJ64737,California,High School,Employed,Female,60884,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Small,77,10,1491.85,6165.86
QJ65472,California,High School,Medical Leave,Male,28613,Suburban,Single,Agent,Premium,Personal,Four-Door Car,Small,114,17,1820.8,29232.69
QJ90136,California,High School,Employed,Female,28363,Suburban,Divorced,Agent,Extended,Personal,Sports Car,Midsize,133,0,1638.4,10455.49
QJ93301,Nevada,Master,Employed,Male,44661,Urban,Married,Agent,Premium,Personal,Two-Door Car,Midsize,101,2,1436.84,4053.37
QK18099,Washington,Associate,Employed,Female,69050,Suburban,Married,Web,Basic,Personal,Four-Door Car,Large,67,17,1334.8899999999999,5375.84
QK23524,Oregon,Bachelor,Employed,Female,26877,Suburban,Married,Agent,Extended,Personal,SUV,Small,131,5,1628.8,5149.3
QK37708,California,Bachelor,Employed,Male,50146,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,116,6,1759.29,4514.25
QK62680,Oregon,Master,Employed,Female,39770,Suburban,Married,Agent,Premium,Personal,Two-Door Car,Midsize,117,11,1561.6,9393.97
QK69627,Washington,High School,Employed,Female,75264,Urban,Married,Web,Extended,Personal,Four-Door Car,Midsize,78,24,1343.34,9388.16
QK88438,Arizona,Associate,Employed,Female,55289,Rural,Single,Agent,Basic,Personal,Four-Door Car,Midsize,67,10,1134.12,5323.27
QK90365,Oregon,Master,Retired,Female,19614,Suburban,Married,Agent,Extended,Personal,Two-Door Car,Midsize,85,21,1574.02,16301.97
QL10321,California,Doctoral,Employed,Female,92509,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,71,16,1109.3,5768.83
QL18084,Nevada,Master,Employed,Male,91268,Urban,Married,Agent,Extended,Corporate,Luxury Car,Small,229,32,1737.74,18504.28
QL20148,Oregon,Associate,Employed,Male,49078,Suburban,Single,Branch,Extended,Personal,Four-Door Car,Midsize,97,10,1484.01,22332.44
QL45827,Washington,Associate,Employed,Female,71210,Suburban,Married,Branch,Extended,Personal,Luxury Car,Small,214,8,2027.2,25807.06
QL46987,Oregon,Bachelor,Employed,Female,34430,Rural,Divorced,Branch,Premium,Personal,Four-Door Car,Midsize,117,16,1232.88,9082.83
QL59704,Arizona,Associate,Employed,Female,69906,Urban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,74,34,1202.8600000000001,23444.9
