movie_title,title_year,main_genre,duration,content_rating,Rate,imdb_score,budget,Profit,num_critic_for_reviews,num_user_for_reviews,num_voted_users,movie_facebook_likes,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes
The Man with the Iron Fists,2012,Action,107.0,R,Average,5.4,15000000,608545,208.0,224.0,53471,29000,561,746,561.0
Big Fat Liar,2002,Adventure,88.0,PG,Average,5.4,15000000,32811275,69.0,99.0,29008,896,189,934,927.0
Peeples,2013,Comedy,95.0,PG-13,Average,5.3,15000000,-5876166,43.0,33.0,4065,0,24,931,539.0
Post Grad,2009,Comedy,88.0,PG-13,Average,5.3,15000000,-8626307,97.0,53.0,11498,0,96,24000,971.0
The Clan of the Cave Bear,1986,Adventure,98.0,R,Average,5.3,15000000,-13046268,21.0,62.0,4996,843,70,876,324.0
The Hills Have Eyes II,2007,Horror,89.0,R,Average,5.1,15000000,5801344,161.0,211.0,49721,0,7,919,557.0
Here on Earth,2000,Drama,96.0,PG-13,Average,5.1,15000000,-4505853,44.0,162.0,7403,648,4,989,841.0
The Son of No One,2011,Crime,90.0,R,Average,5.1,15000000,-14971130,62.0,41.0,14280,0,68,17000,14000.0
When a Stranger Calls,2006,Horror,87.0,PG-13,Average,5.0,15000000,32860214,152.0,468.0,34711,0,165,1000,431.0
Home Fries,1998,Comedy,91.0,PG-13,Average,5.0,15000000,-4556684,42.0,88.0,7159,247,23,925,660.0
All About Steve,2009,Comedy,99.0,PG-13,Average,4.8,15000000,18860010,128.0,143.0,33088,0,3,14000,982.0
Highlander: Endgame,2000,Action,101.0,R,Average,4.6,15000000,-2198810,90.0,355.0,16340,356,36,1000,786.0
The In Crowd,2000,Drama,105.0,PG-13,Average,4.6,15000000,-9782502,49.0,85.0,3668,157,52,477,397.0
Freddy Got Fingered,2001,Comedy,87.0,R,Average,4.5,15000000,-750995,97.0,619.0,39788,0,374,826,503.0
Halloween: Resurrection,2002,Comedy,94.0,R,Average,4.1,15000000,15259652,151.0,614.0,26905,0,28,2000,864.0
Book of Shadows: Blair Witch 2,2000,Adventure,90.0,R,Average,4.0,15000000,11421314,160.0,457.0,28964,949,31,193,184.0
Groundhog Day,1993,Comedy,101.0,PG,High,8.1,14600000,56306973,147.0,609.0,437418,38000,11000,13000,571.0
Freedom,2014,Drama,94.0,R,Average,6.2,14500000,-13934199,5.0,13.0,993,998,5,467,219.0
Unforgiven,1992,Drama,131.0,R,High,8.3,14400000,86757447,131.0,495.0,277505,10000,16000,16000,11000.0
Flipped,2010,Comedy,90.0,PG,High,7.7,14000000,-12247786,87.0,104.0,60460,14000,0,1000,872.0
Born on the Fourth of July,1989,Biography,145.0,R,High,7.2,14000000,56001698,72.0,173.0,76842,4000,0,10000,854.0
Bobby,2006,Drama,112.0,R,High,7.0,14000000,-2795501,195.0,270.0,38142,0,0,12000,593.0
Fatal Attraction,1987,Drama,119.0,R,High,6.9,14000000,142645693,94.0,201.0,55101,3000,213,886,276.0
Pretty Woman,1990,Comedy,125.0,R,High,6.9,14000000,164406268,82.0,271.0,213476,11000,0,8000,995.0
Crooklyn,1994,Comedy,115.0,PG-13,High,6.9,14000000,-360000,25.0,39.0,6011,905,0,1000,848.0
White Fang,1991,Adventure,107.0,PG,High,6.7,14000000,20793160,10.0,31.0,15730,0,116,327,172.0
"New York, New York",1977,Drama,136.0,PG,High,6.7,14000000,-200000,59.0,75.0,13548,932,17000,22000,740.0
Jonah: A VeggieTales Movie,2002,Adventure,82.0,G,Average,6.6,14000000,11571351,38.0,78.0,3135,184,12,23,12.0
A Walk on the Moon,1999,Drama,107.0,R,Average,6.6,14000000,-9258013,47.0,114.0,6782,860,956,10000,233.0
A Perfect Getaway,2009,Adventure,108.0,R,Average,6.5,14000000,1483540,160.0,215.0,56338,4000,123,26000,14000.0
Margaret,2011,Drama,186.0,R,Average,6.5,14000000,-13953505,116.0,119.0,12053,0,50,13000,1000.0
Dead Man on Campus,1998,Comedy,96.0,R,Average,6.0,14000000,1062898,37.0,106.0,11729,645,0,3000,2000.0
The Possession,2012,Horror,92.0,PG-13,Average,5.9,14000000,35122319,264.0,162.0,47169,17000,30,941,459.0
Poetic Justice,1993,Drama,109.0,R,Average,5.9,14000000,13515786,12.0,31.0,8904,0,309,592,556.0
All About the Benjamins,2002,Action,95.0,R,Average,5.7,14000000,11482931,40.0,33.0,9693,530,10,706,266.0
Urban Legend,1998,Horror,99.0,R,Average,5.5,14000000,24048637,101.0,426.0,47814,0,9,975,912.0
I Think I Love My Wife,2007,Comedy,94.0,R,Average,5.5,14000000,-1449758,97.0,55.0,13866,488,0,12000,490.0
Head Over Heels,2001,Comedy,86.0,PG-13,Average,5.4,14000000,-3602635,61.0,104.0,11693,613,70,878,834.0
Fun Size,2012,Adventure,86.0,PG-13,Average,5.4,14000000,-4597590,77.0,32.0,11233,0,90,962,925.0
Stomp the Yard,2007,Drama,109.0,PG-13,Average,5.2,14000000,47356221,86.0,162.0,19505,0,41,997,826.0
Hot Tub Time Machine 2,2015,Comedy,99.0,R,Average,5.1,14000000,-1717323,107.0,96.0,28159,0,38,3000,837.0
The Magic Sword: Quest for Camelot,1998,Adventure,86.0,G,Average,6.2,40000000,-17282242,34.0,67.0,11156,0,7,10000,908.0
Superstar,1999,Comedy,81.0,PG-13,Average,5.0,14000000,16628981,43.0,160.0,15047,2000,54,8000,670.0
Our Family Wedding,2010,Comedy,103.0,PG-13,Average,4.9,14000000,6246959,71.0,20.0,5721,1000,44,953,849.0
My Boss's Daughter,2003,Comedy,90.0,PG-13,Average,4.6,14000000,1549702,56.0,123.0,24038,411,119,869,779.0
Hackers,1995,Comedy,107.0,PG-13,Average,6.2,20000000,-12436000,79.0,223.0,54650,12000,34,11000,922.0
Soul Survivors,2001,Drama,84.0,PG-13,Average,3.9,14000000,-10899350,64.0,181.0,7277,231,12,159,102.0
Exorcist II: The Heretic,1977,Horror,118.0,R,Average,3.7,14000000,11011000,82.0,252.0,16294,889,128,931,726.0
Far from Heaven,2002,Drama,107.0,PG-13,High,7.4,13500000,2354988,181.0,378.0,36542,0,162,2000,258.0
The Caveman's Valentine,2001,Crime,105.0,R,Average,6.0,13500000,-12812919,58.0,59.0,5602,329,148,539,508.0
No Good Deed,2014,Crime,84.0,PG-13,Average,5.6,13200000,39343632,58.0,84.0,12676,0,12,1000,345.0
The Godfather: Part II,1974,Crime,220.0,R,High,9.0,13000000,44300000,149.0,650.0,790926,14000,0,22000,14000.0
Black Swan,2010,Drama,108.0,R,High,8.0,13000000,93952327,669.0,1140.0,551363,106000,0,20000,15000.0
The Perks of Being a Wallflower,2012,Drama,102.0,PG-13,High,8.0,13000000,4738570,364.0,457.0,351274,131000,139,8000,3000.0
Being John Malkovich,1999,Comedy,112.0,R,High,7.8,13000000,9858926,242.0,840.0,254404,0,0,512,216.0
The Butterfly Effect,2004,Sci-Fi,120.0,R,High,7.7,13000000,-12976053,185.0,1100.0,357579,15000,19,8000,902.0
St. Vincent,2014,Comedy,102.0,PG-13,High,7.3,13000000,31134898,275.0,171.0,72803,33000,51,13000,6000.0
Infamous,2006,Biography,118.0,R,High,7.1,13000000,-11849597,129.0,102.0,14143,0,41,2000,812.0
Miracles from Heaven,2016,Drama,109.0,PG,High,6.8,13000000,48693523,63.0,55.0,6276,16000,36,3000,3000.0
Young Guns,1988,Action,107.0,R,High,6.8,13000000,31726644,50.0,120.0,42614,0,58,549,439.0
Resurrecting the Champ,2007,Drama,112.0,PG-13,High,6.8,13000000,-9830576,104.0,59.0,18442,689,37,748,573.0
Serial Mom,1994,Comedy,95.0,R,High,6.7,13000000,-5118665,52.0,107.0,21212,3000,0,899,849.0
The Astronaut Farmer,2006,Adventure,104.0,PG,Average,6.3,13000000,-2003560,113.0,128.0,19707,862,35,24000,912.0
Save the Last Dance,2001,Drama,112.0,PG-13,Average,6.1,13000000,78038276,101.0,320.0,47876,0,49,656,363.0
This Christmas,2007,Comedy,117.0,PG-13,Average,6.1,13000000,36121934,37.0,32.0,6528,0,17,1000,997.0
The Big Hit,1998,Action,91.0,R,Average,6.1,13000000,14052167,57.0,168.0,24834,934,6,904,471.0
The Killer Inside Me,2010,Crime,109.0,R,Average,6.1,13000000,-12785034,225.0,176.0,28483,0,187,818,467.0
Light It Up,1999,Drama,99.0,R,Average,6.0,13000000,-7128397,39.0,39.0,3116,251,7,3000,1000.0
The New Guy,2002,Comedy,92.0,PG-13,Average,5.9,13000000,15972187,49.0,159.0,28805,1000,13,11000,489.0
Harriet the Spy,1996,Comedy,100.0,PG,Average,5.9,13000000,13539321,25.0,42.0,7984,833,15,694,558.0
Faithful,1996,Comedy,91.0,R,Average,5.9,13000000,-10896000,21.0,19.0,1595,69,150,979,385.0
Earth to Echo,2014,Adventure,91.0,PG,Average,5.8,13000000,25916903,112.0,149.0,15664,0,13,803,587.0
54,1998,Drama,121.0,R,Average,5.8,13000000,3574731,63.0,181.0,27675,0,15,4000,957.0
Child's Play 2,1990,Fantasy,72.0,R,Average,5.7,13000000,15501605,59.0,166.0,31371,0,5,659,628.0
Admission,2013,Comedy,107.0,PG-13,Average,5.7,13000000,5004225,150.0,87.0,28573,5000,80,2000,257.0
Bubble Boy,2001,Adventure,84.0,PG-13,Average,5.6,13000000,-7997690,47.0,181.0,25541,0,2,15000,816.0
"Dude, Where's My Car?",2000,Comedy,83.0,PG-13,Average,5.5,13000000,33729374,106.0,469.0,116625,0,8,3000,935.0
Snow Day,2000,Adventure,89.0,PG,Average,4.9,13000000,47008303,42.0,91.0,9285,0,13,571,442.0
In the Land of Blood and Honey,2011,Drama,127.0,R,Average,4.3,13000000,-12698695,110.0,180.0,31414,0,11000,306,164.0
Woo,1998,Comedy,84.0,R,Average,3.8,13000000,-4973029,23.0,20.0,1520,204,18,1000,851.0
Justin Bieber: Never Say Never,2011,Documentary,115.0,G,Low,1.6,13000000,60000942,84.0,233.0,74351,62000,209,569,69.0
Glengarry Glen Ross,1992,Crime,100.0,R,High,7.8,12500000,-1774772,120.0,365.0,75675,0,164,18000,14000.0
Antwone Fisher,2002,Biography,117.0,PG-13,High,7.3,12500000,8578145,121.0,159.0,26493,0,18000,18000,638.0
The Emperor's Club,2002,Drama,109.0,PG-13,High,6.9,12500000,1560950,83.0,139.0,14354,0,97,13000,795.0
Crank: High Voltage,2009,Action,96.0,R,Average,6.2,20000000,-6369774,150.0,223.0,112516,0,83,26000,968.0
The Funeral,1996,Crime,99.0,R,Average,6.6,12500000,-11272676,48.0,48.0,6921,344,220,812,787.0
The Fault in Our Stars,2014,Drama,133.0,PG-13,High,7.8,12000000,112868837,326.0,548.0,249688,93000,131,8000,1000.0
Step Up 2: The Streets,2008,Drama,98.0,PG-13,Average,6.2,23000000,35006147,97.0,108.0,67653,0,209,158,152.0
O,2001,Drama,95.0,R,Average,6.2,5000000,11017403,92.0,153.0,17333,0,596,1000,835.0
Nebraska,2013,Adventure,115.0,R,High,7.8,12000000,5613460,433.0,274.0,91082,28000,729,1000,844.0
The Muppet Christmas Carol,1992,Comedy,89.0,G,High,7.7,12000000,15281507,75.0,147.0,33850,0,53,227,94.0
Jackie Brown,1997,Crime,154.0,R,High,7.5,12000000,27647595,140.0,462.0,239540,0,16000,22000,1000.0
10 Days in a Madhouse,2015,Drama,111.0,R,High,7.5,12000000,-11985384,1.0,10.0,314,26000,0,1000,445.0
Witness,1985,Crime,112.0,R,High,7.4,12000000,53500000,83.0,175.0,66966,0,608,11000,10000.0
Frida,2002,Biography,123.0,R,High,7.4,12000000,13776062,128.0,271.0,61651,0,278,4000,1000.0
Rounders,1998,Crime,121.0,R,High,7.4,12000000,10905674,128.0,290.0,121676,0,131,13000,940.0
Duma,2005,Adventure,100.0,PG,High,7.3,12000000,-11139998,38.0,43.0,6454,0,19,706,442.0
WarGames,1983,Sci-Fi,114.0,PG,High,7.1,12000000,67568000,84.0,152.0,71842,0,139,2000,883.0
Chronicle,2012,Drama,89.0,PG-13,High,7.1,12000000,52572496,414.0,471.0,204327,32000,128,963,465.0
Two Lovers,2008,Drama,110.0,R,High,7.1,12000000,-8851518,190.0,98.0,29613,0,115,812,580.0
The Dangerous Lives of Altar Boys,2002,Comedy,104.0,R,High,7.1,12000000,-10220716,78.0,122.0,12047,677,0,1000,165.0
Crank,2006,Action,93.0,R,High,7.0,12000000,15829874,170.0,444.0,196422,0,83,26000,725.0
Cadillac Records,2008,Biography,109.0,R,High,7.0,12000000,-3865783,81.0,90.0,15412,0,67,436,223.0
Charlie Bartlett,2007,Comedy,97.0,R,High,7.0,12000000,-8049706,146.0,124.0,56654,0,20,21000,569.0
Ace Ventura: Pet Detective,1994,Comedy,78.0,PG-13,High,6.9,12000000,60217000,61.0,242.0,216486,0,293,759,595.0
Beavis and Butt-Head Do America,1996,Adventure,81.0,PG-13,High,6.8,12000000,51071133,63.0,154.0,42892,0,406,13000,2000.0
One Hour Photo,2002,Drama,96.0,R,High,6.8,12000000,19597131,207.0,605.0,97938,0,132,49000,989.0
Project X,2012,Comedy,93.0,R,High,6.7,12000000,42724272,229.0,261.0,157051,29000,166,971,329.0
Rachel Getting Married,2008,Drama,113.0,R,High,6.7,12000000,796277,232.0,281.0,41226,0,438,11000,536.0
Think Like a Man,2012,Comedy,122.0,PG-13,Average,6.6,12000000,79547205,77.0,62.0,34579,0,167,997,966.0
Harold & Kumar Escape from Guantanamo Bay,2008,Adventure,102.0,R,Average,6.6,12000000,26087366,153.0,165.0,113918,0,22,1000,954.0
Living Out Loud,1998,Comedy,100.0,R,Average,6.6,12000000,902790,24.0,88.0,4052,242,98,1000,849.0
The Postman Always Rings Twice,1981,Crime,122.0,R,Average,6.6,12000000,32200000,34.0,48.0,16764,1000,30,1000,230.0
Arbitrage,2012,Drama,107.0,R,Average,6.6,12000000,-4081717,288.0,145.0,41574,0,27,664,591.0
Act of Valor,2012,Action,110.0,R,Average,6.5,12000000,58011073,216.0,349.0,57996,15000,16,93,17.0
Step Up,2006,Crime,104.0,PG-13,Average,6.5,12000000,53269010,107.0,271.0,90938,0,98,17000,2000.0
Top Five,2014,Comedy,102.0,R,Average,6.5,12000000,13277561,161.0,93.0,21672,0,0,3000,966.0
Paper Towns,2015,Drama,109.0,PG-13,Average,6.4,12000000,19990064,191.0,160.0,63390,0,14,733,548.0
Project Almanac,2015,Sci-Fi,106.0,PG-13,Average,6.4,12000000,10331028,177.0,177.0,57349,0,16,452,328.0
Welcome to Collinwood,2002,Comedy,86.0,R,Average,6.4,12000000,-11666024,72.0,90.0,12559,423,94,693,534.0
Barbershop,2002,Comedy,102.0,PG-13,Average,6.3,12000000,63074950,91.0,156.0,22147,770,167,656,528.0
Young Adult,2011,Comedy,94.0,R,Average,6.3,12000000,4300302,325.0,203.0,64682,0,655,9000,786.0
For Your Consideration,2006,Comedy,86.0,PG-13,Average,6.3,12000000,-6457975,144.0,150.0,12197,650,378,957,925.0
Celebrity,1998,Comedy,113.0,R,Average,6.3,12000000,-6967504,114.0,161.0,20576,652,11000,537,255.0
Married Life,2007,Crime,91.0,PG-13,Average,6.3,12000000,-10493002,121.0,50.0,8014,314,60,60,46.0
How High,2001,Comedy,93.0,R,Average,6.2,12000000,19155435,34.0,102.0,42644,0,58,995,729.0
Running with Scissors,2006,Comedy,122.0,R,Average,6.2,12000000,-5245102,132.0,188.0,20000,0,708,433,398.0
Quarantine,2008,Horror,89.0,R,Average,6.0,12000000,19691811,198.0,369.0,57446,0,66,137000,1000.0
Katy Perry: Part of Me,2012,Documentary,93.0,PG,Average,5.9,12000000,13240988,68.0,50.0,12383,0,4,28,9.0
Just Wright,2010,Comedy,100.0,PG,Average,5.8,12000000,9520719,70.0,36.0,10103,0,43,988,826.0
Heaven Is for Real,2014,Biography,99.0,PG,Average,5.8,12000000,79443253,82.0,153.0,21034,23000,130,399,116.0
The Pursuit of D.B. Cooper,1981,Adventure,100.0,PG,Average,5.7,12000000,-9895836,2.0,10.0,763,135,55,3000,642.0
Invaders from Mars,1986,Horror,100.0,PG,Average,5.5,12000000,-7115337,52.0,64.0,5187,902,365,425,394.0
The Eye,2008,Horror,92.0,PG-13,Average,5.4,12000000,19397498,172.0,156.0,44130,0,0,17000,527.0
Prophecy,1979,Horror,102.0,PG,Average,5.4,12000000,10673340,70.0,75.0,3000,902,287,452,122.0
Sorority Boys,2002,Comedy,93.0,R,Average,5.4,12000000,-1801234,53.0,105.0,12007,507,32,529,526.0
Men in Black II,2002,Action,88.0,PG-13,Average,6.1,140000000,50418803,208.0,606.0,270207,2000,188,10000,3000.0
Aquamarine,2006,Comedy,104.0,PG,Average,5.3,12000000,6595716,66.0,150.0,30462,0,20,836,826.0
Mission: Impossible II,2000,Action,123.0,PG-13,Average,6.1,125000000,90397307,237.0,1426.0,242188,0,610,10000,794.0
Max Keeble's Big Move,2001,Comedy,91.0,PG,Average,5.3,12000000,5292381,37.0,69.0,5794,371,25,833,627.0
The Huntsman: Winter's War,2016,Action,120.0,PG-13,Average,6.1,115000000,-67047980,231.0,134.0,37750,16000,19,26000,11000.0
Darling Companion,2012,Comedy,103.0,PG-13,Average,5.1,12000000,-11206648,57.0,25.0,2551,0,759,967,830.0
Girl 6,1996,Comedy,108.0,R,Average,5.0,12000000,-7097000,30.0,33.0,4961,251,0,873,680.0
Breakfast of Champions,1999,Comedy,110.0,R,Average,4.6,12000000,-11824630,42.0,133.0,6884,458,18,13000,883.0
My Baby's Daddy,2004,Comedy,86.0,PG-13,Average,4.5,12000000,5321573,33.0,18.0,3119,151,17,873,691.0
Johnson Family Vacation,2004,Comedy,97.0,PG-13,Average,4.3,12000000,19179516,45.0,49.0,5928,243,4,1000,1000.0
Crossroads,2002,Comedy,93.0,PG-13,Low,3.3,12000000,25188667,111.0,578.0,34219,0,33,1000,188.0
Dancin' It's On,2015,Family,89.0,PG,Low,2.8,12000000,-11973000,3.0,7.0,105,634,49,551,85.0
From Justin to Kelly,2003,Comedy,90.0,PG,Low,2.1,12000000,-7077834,60.0,304.0,23606,0,7,525,281.0
Pet Sematary,1989,Fantasy,103.0,R,Average,6.6,11500000,45969179,98.0,248.0,63855,0,52,969,886.0
Dirty Grandpa,2016,Comedy,109.0,R,Average,6.0,11500000,24037564,158.0,166.0,49671,11000,11,22000,852.0
Doctor Zhivago,1965,Drama,200.0,PG-13,High,8.0,11000000,100722000,89.0,255.0,55816,7000,767,597,396.0
What's Eating Gilbert Grape,1993,Drama,118.0,PG-13,High,7.8,11000000,-1829786,80.0,292.0,171882,14000,529,40000,29000.0
My Cousin Vinny,1992,Comedy,120.0,R,High,7.5,11000000,41929168,54.0,201.0,82743,7000,36,886,655.0
Zathura: A Space Adventure,2005,Action,101.0,PG,Average,6.1,65000000,-36954460,136.0,202.0,67707,0,4000,17000,14000.0
A Walk to Remember,2002,Drama,101.0,PG,High,7.4,11000000,30227069,80.0,962.0,162701,19000,163,683,548.0
Inside Llewyn Davis,2013,Drama,104.0,R,High,7.4,11000000,2214255,535.0,313.0,96233,26000,1000,3000,275.0
The Secret Life of Bees,2008,Drama,110.0,PG-13,High,7.3,11000000,26766350,109.0,56.0,19440,0,107,664,551.0
Frailty,2001,Crime,100.0,R,High,7.3,11000000,2103828,161.0,463.0,59982,5000,0,11000,472.0
Gremlins,1984,Comedy,106.0,PG,High,7.2,11000000,137170000,183.0,245.0,142293,14000,287,767,281.0
Major League,1989,Comedy,107.0,R,High,7.2,11000000,38797148,57.0,97.0,49007,0,42,1000,854.0
Kinsey,2004,Biography,118.0,R,High,7.1,11000000,-785353,188.0,204.0,42689,0,386,14000,1000.0
Daddy's Home,2015,Comedy,96.0,PG-13,Average,6.1,50000000,100315155,145.0,130.0,54010,13000,51,8000,2000.0
History of the World: Part I,1981,Comedy,92.0,R,High,6.9,11000000,20672000,48.0,131.0,36559,0,0,1000,898.0
The Molly Maguires,1970,Drama,124.0,PG,High,6.9,11000000,-8800000,13.0,36.0,2603,608,58,338,275.0
If I Stay,2014,Drama,107.0,PG-13,High,6.8,11000000,39461335,141.0,132.0,83893,15000,15,17000,1000.0
Copying Beethoven,2006,Biography,104.0,PG-13,High,6.8,11000000,-10647214,78.0,86.0,11132,0,238,60,35.0
Shall We Dance,2004,Comedy,106.0,PG-13,Average,6.1,50000000,7887882,118.0,211.0,35508,0,23,1000,593.0
Out Cold,2001,Comedy,89.0,PG-13,Average,6.3,11000000,2903262,37.0,90.0,14656,0,2,799,711.0
The Perez Family,1995,Comedy,113.0,R,Average,6.2,11000000,-8167174,15.0,19.0,1761,174,300,1000,979.0
Tomcats,2001,Comedy,95.0,R,Average,5.3,11000000,2558739,75.0,121.0,15427,449,5,1000,660.0
Misconduct,2016,Drama,106.0,R,Average,5.3,11000000,-8875995,38.0,50.0,6935,0,29,14000,12000.0
The Ladies Man,2000,Comedy,84.0,R,Average,5.1,11000000,2592872,58.0,79.0,10777,671,71,8000,723.0
Return to the Blue Lagoon,1991,Adventure,102.0,PG-13,Average,5.1,11000000,-8192146,14.0,39.0,14129,967,8,14000,163.0
Corky Romano,2001,Comedy,86.0,PG-13,Average,4.6,11000000,12978402,62.0,100.0,10966,365,5,584,580.0
High School Musical 3: Senior Year,2008,Comedy,112.0,G,Average,4.5,11000000,79556401,128.0,171.0,43795,0,197,755,734.0
LOL,2012,Comedy,97.0,PG-13,Average,4.3,11000000,-568494,54.0,111.0,45144,18000,15,142,79.0
Saw V,2008,Horror,95.0,R,Average,5.8,10800000,45929973,160.0,262.0,88529,0,43,3000,723.0
Darkness,2002,Horror,103.0,PG-13,Average,5.4,10600000,11560085,108.0,349.0,16747,1000,57,541,451.0
There Goes My Baby,1994,Comedy,99.0,R,Average,6.4,10500000,-10374831,5.0,31.0,859,119,11,665,446.0
Good Will Hunting,1997,Drama,126.0,R,High,8.3,10000000,128339411,161.0,682.0,604904,31000,835,49000,13000.0
The Longest Day,1962,Action,178.0,G,High,7.8,10000000,40100000,53.0,192.0,43270,0,19,726,249.0
Office Space,1999,Comedy,89.0,R,High,7.8,10000000,824921,144.0,621.0,200293,16000,406,989,939.0
Kicks,2016,Adventure,80.0,R,High,7.8,10000000,-9849809,6.0,6.0,59,240,2,861,163.0
Dogma,1999,Adventure,130.0,R,High,7.4,10000000,20651422,206.0,1015.0,181737,10000,0,13000,1000.0
Mud,2012,Drama,130.0,PG-13,High,7.4,10000000,11589307,368.0,261.0,135286,27000,337,11000,1000.0
Love Jones,1997,Drama,104.0,R,High,7.4,10000000,2514138,16.0,28.0,2801,1000,28,962,826.0
Rescue Dawn,2006,Adventure,120.0,PG-13,High,7.3,10000000,-4515625,198.0,205.0,84641,0,0,23000,342.0
The Outsiders,1983,Crime,114.0,PG-13,High,7.2,10000000,15600000,60.0,308.0,57363,10000,0,10000,919.0
The Dead Zone,1983,Horror,103.0,R,High,7.2,10000000,10766000,112.0,182.0,44804,0,0,1000,278.0
A Better Life,2011,Drama,98.0,PG-13,High,7.2,10000000,-8245681,94.0,81.0,13174,0,129,749,252.0
The Long Riders,1980,Western,100.0,R,High,7.1,10000000,5198912,52.0,78.0,7322,680,394,2000,926.0
Someone Like You...,2001,Comedy,97.0,PG-13,Average,6.1,23000000,4338033,92.0,167.0,19709,0,956,20000,551.0
Danny Collins,2015,Comedy,106.0,R,High,7.1,10000000,-4651683,139.0,100.0,20810,0,102,14000,3000.0
Hit and Run,2012,Action,100.0,R,Average,6.1,2000000,11746550,176.0,104.0,29322,0,21,14000,618.0
End of the Spear,2005,Adventure,108.0,PG-13,High,7.0,10000000,1703287,47.0,148.0,4360,1000,2,772,232.0
Big Eyes,2014,Biography,106.0,PG-13,High,7.0,10000000,4479776,325.0,147.0,55539,20000,13000,11000,430.0
Stripes,1981,Action,117.0,R,High,6.9,10000000,75300000,52.0,134.0,48629,0,425,13000,11000.0
Bill & Ted's Excellent Adventure,1989,Adventure,90.0,PG,High,6.9,10000000,30485039,81.0,181.0,85362,0,65,18000,769.0
The Last Dragon,1985,Action,109.0,PG-13,High,6.9,10000000,23000000,55.0,109.0,9424,0,78,854,841.0
The Iceman,2012,Biography,106.0,R,High,6.9,10000000,-8060559,221.0,144.0,55567,20000,34,11000,11000.0
World's Greatest Dad,2009,Comedy,99.0,R,High,6.9,10000000,-9778790,129.0,129.0,31964,0,800,49000,640.0
A Prairie Home Companion,2006,Comedy,105.0,PG-13,High,6.8,10000000,10338609,211.0,280.0,19655,683,500,11000,912.0
The Tailor of Panama,2001,Drama,109.0,R,Average,6.1,18000000,-4508347,104.0,213.0,23728,813,128,11000,2000.0
The Matador,2005,Comedy,96.0,R,High,6.8,10000000,2570442,191.0,234.0,40514,808,47,3000,497.0
Body Double,1984,Mystery,114.0,R,High,6.8,10000000,-1198060,98.0,178.0,20113,0,0,537,376.0
Commando,1985,Action,75.0,R,High,6.7,10000000,25073978,124.0,437.0,111649,0,73,1000,745.0
Kit Kittredge: An American Girl,2008,Drama,101.0,G,High,6.7,10000000,7655201,73.0,24.0,4719,851,22,918,624.0
Seeking a Friend for the End of the World,2012,Adventure,101.0,R,High,6.7,10000000,-3380827,265.0,221.0,87203,25000,63,7000,353.0
The Midnight Meat Train,2008,Fantasy,103.0,R,Average,6.1,15000000,-14926452,177.0,209.0,47574,0,129,14000,1000.0
Bad Words,2013,Comedy,89.0,R,High,6.7,10000000,-2235973,126.0,119.0,38459,0,0,628,497.0
Blood Done Sign My Name,2010,Drama,128.0,PG-13,High,6.7,10000000,-9917261,20.0,3.0,465,503,11,665,664.0
Twilight Zone: The Movie,1983,Fantasy,101.0,PG,Average,6.5,10000000,19500000,78.0,121.0,25613,0,287,745,730.0
Can't Hardly Wait,1998,Comedy,100.0,PG-13,Average,6.5,10000000,15339117,76.0,247.0,37885,0,4,982,945.0
Mo' Better Blues,1990,Drama,129.0,R,Average,6.5,10000000,6153600,23.0,30.0,8295,720,0,18000,269.0
